Id,Minute,NumConfirmPresses,NumBreakPresses,PercentageOfMovement,PercentageOfRoll,PercentageOfThruster,AverageThrusterIntensity,hue_0,hue_1,hue_2,hue_3,hue_4,hue_5,hue_6,hue_7,hue_8,hue_9,hue_10,hue_11,hue_12,hue_13,hue_14,hue_15,hue_16,hue_17,hue_18,hue_19,hue_20,hue_21,hue_22,hue_23,hue_24,hue_25,hue_26,hue_27,hue_28,hue_29,hue_30,hue_31,sat_0,sat_1,sat_2,sat_3,sat_4,sat_5,sat_6,sat_7,sat_8,sat_9,sat_10,sat_11,sat_12,sat_13,sat_14,sat_15,sat_16,sat_17,sat_18,sat_19,sat_20,sat_21,sat_22,sat_23,sat_24,sat_25,sat_26,sat_27,sat_28,sat_29,sat_30,sat_31,bright_0,bright_1,bright_2,bright_3,bright_4,bright_5,bright_6,bright_7,bright_8,bright_9,bright_10,bright_11,bright_12,bright_13,bright_14,bright_15,bright_16,bright_17,bright_18,bright_19,bright_20,bright_21,bright_22,bright_23,bright_24,bright_25,bright_26,bright_27,bright_28,bright_29,bright_30,bright_31,motion_Mean,motion_Std,motion_Skweness,motion_Kurtosis,motion_Max,motion_Min,motion_Var,contrast_Mean,contrast_Std,contrast_Skweness,contrast_Kurtosis,contrast_Max,contrast_Min,contrast_Var,entropy_Mean,entropy_Std,entropy_Skweness,entropy_Kurtosis,entropy_Max,entropy_Min,entropy_Var,MSSQ
0,28,0,0,53.33,3.33,55.0,0.98,201629,75082,21113,46109,24706,3709,8884,4116,543,313,861,12776,34484,123671,84568,56783,33306,16946,16442,21485,46329,183811,88254,0,0,0,0,0,0,0,0,0,46044,23556,59021,61394,88687,100749,124214,143568,136121,128457,54749,32459,19161,15082,13091,8577,7424,6930,5394,4612,4817,3572,1141,1264,687,749,568,636,1398,8344,2608,846,39881,2252,5052,8577,12076,13284,11301,15692,18709,41011,46533,32603,32222,52500,39376,46835,74104,46468,50681,47712,49788,46981,39132,36785,31001,27781,27110,26206,26148,17578,22418,118123,-0.0820595845580101,1.486611008644104,-0.4834494332368007,0.5148461153126505,3.3825595,-5.0341854,2.210012197494507,42.59081479840074,11.782584636886636,-1.1015448353440356,3.805632191379796,66.49295203112054,0.0453583687776587,138.829300725397,6.684634144974101,1.2535901445450557,-4.915556625208725,23.106038439346783,7.342865721630418,0.0213651131404438,1.5714882505004928,13.5
1,0,1,0,0.0,0.0,0.0,0.0,117088,19385,10294,92579,340884,184669,12690,1028,533,416,526,1548,3991,5777,142254,12922,13935,10347,11312,9474,9156,17752,87360,0,0,0,0,0,0,0,0,0,41907,26825,50079,32434,37329,168552,253231,129566,89385,61919,57241,60454,37356,11159,5503,4737,5756,6107,6133,7592,4964,3187,1284,1004,571,244,174,118,105,93,50,861,35339,4522,3600,872,268,128,87,114,377,1737,3288,8221,13377,15945,71168,101246,43011,53333,79671,77540,58792,62170,128466,113809,56714,44559,35197,30310,18848,10851,10475,21885,0.2366025797202926,1.87049969141181,0.0503555124285815,0.1792269470091172,4.7613697,-4.5896263,3.498769095571676,34.10082868814364,6.900730309609622,-2.404787787704107,9.66254026816152,47.03356518628573,0.0255072109689579,47.6200788059649,6.557532020442896,1.085783541799176,-5.018152346900507,24.748676763907667,7.01693990732371,0.0078302003986778,1.178925899641963,10.0
1,1,1,0,2.5,1.67,10.83,0.98,218882,65101,26033,52218,136901,83836,10433,7175,957,661,1195,9563,16211,71559,121662,84676,55445,16204,17010,18976,17004,28446,45772,0,0,0,0,0,0,0,0,0,153863,64715,77905,59227,47771,104699,122687,82784,89230,71051,44487,42692,36903,31678,18675,8252,6871,4897,4822,4671,4988,4895,2712,2133,1055,1351,1410,1986,1054,736,760,4960,147003,6164,14840,26360,27912,21500,13254,6619,10352,28702,16680,31594,27279,27505,45812,80599,30264,33863,46636,51945,51168,53542,83573,66230,38514,28419,24130,19587,10745,8559,7546,19024,-0.065911628305912,0.976097822189331,-0.0816605546458484,2.4644501338902094,3.0630403,-3.509776,0.9527669548988342,35.88047822377439,15.811493235295789,-1.1969317672900377,0.6419136443200402,56.16224661979665,0.1170298579607827,250.00331832980447,6.031206175615955,2.2638612430791967,-2.189432168826074,2.8981363359633496,7.347341879615774,0.1055910363751952,5.125067727916086,10.0
1,2,0,0,45.0,6.67,98.33,0.94,232573,155402,38111,15981,1431,4335,16762,17361,2997,1618,2135,8776,28993,49284,344821,74087,22019,10585,15566,11727,13136,19601,18619,0,0,0,0,0,0,0,0,0,37314,53507,51667,60917,92298,109989,112278,81841,56146,45159,40984,40845,73144,117108,74318,29049,10426,10635,2698,1706,566,537,1103,1548,129,7,1,0,0,0,0,0,0,0,0,0,2,767,2483,6196,14807,28174,14364,16820,21167,30258,39696,48257,52005,59053,66517,85344,87397,76476,69422,75828,57734,51814,41064,37230,27848,21601,15213,58383,0.0190189089626073,0.9095562696456908,0.553814514537789,1.650181872733035,3.242711,-2.511269,0.8272925615310669,42.538954973010426,6.365801162151385,0.0790746705694733,-0.6931846790895473,57.01888922394095,29.94749841645557,40.523424436047925,7.033614778465076,0.2720968352062296,-1.002088933412267,0.8997766139902779,7.42491538799379,6.107946727008134,0.074036687729246,10.0
1,3,0,0,62.5,10.0,80.83,0.94,125853,213117,73513,9466,1736,3903,17603,12472,2465,1764,2341,9178,29904,67733,331684,98229,18032,7319,10466,9148,14174,23877,21943,0,0,0,0,0,0,0,0,0,37828,57518,65615,58194,58042,69401,93003,120667,90982,48709,38749,40572,84846,121614,63944,28048,10070,6750,5368,3008,2178,486,116,161,47,3,1,0,0,0,0,0,0,0,0,0,29,2552,9716,11840,7790,7462,13723,18838,19831,24093,25686,27488,28810,36202,43546,68773,86616,85343,91218,100698,80025,63596,51873,42183,33337,25410,20616,78626,-0.114839918911457,1.0805799961090088,-0.0823559119682869,-0.2212680429764084,2.1505055,-3.0635073,1.167653203010559,45.39008972890906,3.834684478066131,0.2519038269646044,0.0429096094470442,55.858575141170846,37.409164808049965,14.704805046321315,7.2033668690003925,0.1219870135918159,-0.387165110589493,-0.0130997279980884,7.459506931872981,6.789324971134942,0.0148808314850498,10.0
1,4,1,0,15.83,1.67,43.33,0.98,223588,186162,80321,27980,6581,8612,10344,9909,789,746,1532,8570,17651,176401,161448,99278,38651,5721,5771,6010,7761,13398,8696,0,0,0,0,0,0,0,0,0,103936,24024,42222,49897,50652,50958,54920,53630,78211,108081,71663,54094,62517,48227,23239,21080,24827,27920,29251,25099,21463,18673,10700,8695,4943,4606,4174,2892,3661,12887,5039,3739,101332,6959,13808,23651,39008,22353,20976,30499,24907,51191,56561,46631,48285,59717,42628,44686,77894,40806,45769,43011,44091,45300,48768,32537,23720,18636,11538,9263,6012,5840,4114,15429,-0.0506349690258502,0.8510661721229553,-1.3047928992437792,6.004881937195991,2.379897,-3.9343796,0.7243136167526245,36.8979913114243,12.914293910922453,-1.9231272126588204,3.050951083856264,56.72533619463812,0.1142917609591493,166.77898721768875,6.3815932018657175,1.934196295427754,-2.8346557302470514,6.30555983546642,7.415753311665393,0.1015646187355505,3.7411153092464473,10.0
1,5,0,0,55.0,1.67,93.33,0.99,396143,330782,47239,8662,7653,10551,20096,28439,1213,882,1482,19668,17754,158837,7309,3020,2490,1831,2504,2675,5888,12728,18074,0,0,0,0,0,0,0,0,0,6349,7387,12050,15353,22279,23814,26532,27349,35136,42154,54155,82095,122211,51459,46192,51654,59862,71496,70312,66195,52505,39089,23817,17017,16762,20289,19517,11809,5610,2875,1463,1133,0,1,392,11117,31897,45198,62176,68169,66211,60970,52438,53149,57176,54960,47865,53219,63685,73430,56258,42902,37571,31180,34058,24816,18953,13633,13628,8355,5525,3339,2676,10973,-0.0196670815348625,0.7260792851448059,-0.2712900840034584,1.0473123349059523,2.2130537,-2.275128,0.5271911025047302,40.118067786385446,7.717849268480077,0.9486485496913852,1.0562465021781815,66.96906630484422,25.515130634116723,59.565197330978464,6.909484692164055,0.3075564813510503,-0.3817832907943853,-0.661715723628955,7.537944824102067,6.121540177739471,0.0945909892210389,10.0
1,6,0,0,20.0,5.0,31.67,0.96,260682,68043,23020,23256,27370,24952,20493,11389,5702,2880,5558,12640,22481,168078,208609,103440,48543,12494,8632,6518,12540,17321,11279,0,0,0,0,0,0,0,0,0,183197,65779,78381,69471,61345,54936,71470,83148,70040,88643,45489,30100,45938,28248,13746,14276,13863,15373,14998,13047,9152,6872,2707,2246,1250,1269,1296,1476,2162,9689,3233,3080,159618,4626,13878,22649,41722,24734,21624,29550,32920,53983,51115,41599,36858,49820,42308,47470,84816,43033,37564,28189,22082,23290,18458,14751,14273,28274,35381,31404,16523,12651,7498,13259,0.0878728181123733,1.0237168073654177,-0.0363673166781776,1.3548921200656814,3.3345244,-3.1462507,1.047996163368225,34.41490388889453,15.59718298424988,-1.3381226445842942,0.5389774559943725,61.138632577053336,0.1170298579607827,243.272117044174,5.87855349898382,2.3809292678305742,-1.9365458673168308,1.9386529809528497,7.404422879541768,0.1055910363751952,5.668824178412234,10.0
1,7,0,0,30.83,2.5,100.0,1.0,72619,28365,14798,44048,80077,52937,45691,19864,12540,6530,12187,21251,48899,83491,377160,50652,27794,13699,15447,12247,21033,31379,13212,0,0,0,0,0,0,0,0,0,110157,242076,163286,83788,66327,57229,121566,155523,62413,9688,7649,5147,3352,2584,2543,3067,4759,2946,856,856,103,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,205,6433,15190,20721,19816,16677,24802,27005,33587,46239,49986,64318,66733,62737,52956,44836,37674,35291,81033,95762,92556,59820,47667,38271,65604,0.0725544542074203,0.5497866272926331,-0.2501587080046291,0.8476633947857537,1.2958232,-1.6215395,0.3022653460502624,38.57282499973194,4.29891429685225,0.5279858996849839,-0.6901097053643728,47.720681442431086,31.72111402031897,18.48066413168068,6.963721955463675,0.2383996294316996,-0.2512630770676368,-0.275927170106411,7.38933772707009,6.407508961668541,0.0568343833131717,10.0
1,8,0,0,22.5,0.0,100.0,1.0,118562,26522,1324,5418,817,2643,12134,8607,2797,1760,2218,9895,38970,123203,372789,123519,77137,24951,30261,25192,31297,38552,27352,0,0,0,0,0,0,0,0,0,157301,246508,168248,84223,64230,48056,97592,138525,49187,9570,8405,7607,7187,4867,4104,3816,3047,1922,842,588,88,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,313,3176,16809,26735,35760,24074,27963,33701,23756,27467,27896,24111,25174,29273,35838,41215,44071,46782,87402,102823,98074,64659,57495,57965,143387,0.0661333426833152,0.5760509967803955,-0.3016565551402378,0.946244813504411,1.7138143,-1.8529131,0.3318347334861755,47.56913973348159,8.997858987596583,0.447715003122928,-1.346235781628465,64.6913172014848,36.0574758245584,80.96146636067262,7.07371269849057,0.2316275669570135,-0.0739441395348996,-1.2731087797549765,7.424664636377808,6.603032044733135,0.0536513297744257,10.0
1,9,0,0,14.17,0.0,87.5,0.98,178325,57537,25590,38499,33918,13568,17663,10765,5737,3214,3859,13396,44475,114296,191850,114954,61112,21095,22047,19443,37825,48371,28381,0,0,0,0,0,0,0,0,0,161551,199826,182316,138118,99383,75020,78145,30878,19237,32718,18431,13267,11248,8422,7265,7684,7028,4300,2943,1848,872,772,402,424,141,234,155,206,358,1140,580,1008,39120,2024,4655,8980,21262,6644,4858,13605,33227,52509,49712,41942,39964,46587,43723,42746,45614,44655,48729,47811,45007,44563,37093,29774,31038,27902,21853,18385,16600,18997,32848,143493,0.1440635025501251,0.9189946055412292,-1.2966468357779204,16.856973617928144,4.3518534,-5.8435383,0.8445510864257812,51.6052577320853,11.609884667995992,-2.997067548446493,10.594738319501262,62.57852356786822,0.1170298579607827,134.7894220041684,7.086806095509547,1.321057990614198,-4.915286874730017,23.011164409133173,7.564312983916256,0.1055910363751952,1.745194214565622,10.0
1,10,1,0,25.83,2.5,56.67,1.0,220706,85553,23592,6485,2938,6140,14920,9315,1173,559,683,7399,51815,101758,89450,143422,92968,48172,27258,25161,31610,62811,52032,0,0,0,0,0,0,0,0,0,76843,13616,50573,70744,88855,100967,117195,140485,123363,116860,59612,35933,23890,21152,9814,6767,7102,6409,5144,4350,4111,3027,954,1039,505,886,1114,1070,1577,7622,2311,2030,77406,4720,13973,20000,31045,16334,9914,17920,19993,38369,35743,25703,31194,42354,38290,43938,67461,63351,71628,79712,76564,55284,38470,27587,23024,17585,13715,12916,12233,11801,16968,50725,-0.0753803476691246,0.9713032841682434,-0.6107490012499696,2.276394892764544,2.6795216,-3.596161,0.9434300661087036,37.7129494232307,11.53320362170125,-2.3400316841056084,5.045148054834552,52.14056718189465,0.1170298579607827,133.01478577962283,6.5087435218576815,1.7357222151263518,-3.328213727671685,9.366800726725982,7.39871685956018,0.1055910363751952,3.012731608083129,10.0
1,11,0,0,60.0,0.83,78.33,0.93,268998,92863,30294,34884,24237,6329,19175,10376,1435,487,1038,12236,45407,63261,45712,70745,39873,24000,22462,27475,54346,110875,99412,0,0,0,0,0,0,0,0,0,36799,19500,63159,69817,100689,111510,130451,138246,118015,101719,59338,40261,31089,23993,14219,8653,7153,8299,6504,3302,2381,1813,461,600,213,290,285,371,697,4207,1420,466,29292,1923,4999,8887,12189,6805,5452,10197,13619,27020,24224,30627,32010,44886,44667,52613,65155,69052,72610,69537,71048,55353,42162,33064,27462,26826,22008,23131,21956,16401,23754,116991,0.0501993186771869,1.0099830627441406,-0.4053479568211263,1.032276047089855,2.6905158,-3.403287,1.0200657844543457,42.87977539217339,10.795875397283387,-1.4909542616206692,4.099799486206546,61.77724827805172,0.0255072109689579,116.55092559366877,6.8099414998658,1.1110519518207935,-5.7196527338904914,32.131101836571105,7.415285430888285,0.0078302003986778,1.2344364396447955,10.0
1,12,1,0,36.67,3.33,53.33,0.97,106646,35709,37809,94207,157496,126982,29849,10365,3131,2014,2332,8553,16107,96523,189352,95708,34683,6798,6323,7129,10076,15772,12356,0,0,0,0,0,0,0,0,0,71475,20796,42625,67146,116526,140544,98016,73009,76482,92318,56990,49008,40975,36121,31451,24901,17236,11086,8077,5741,3820,2801,841,948,481,771,894,1145,2006,7607,2193,1890,67321,3642,7119,15106,22052,17650,14280,11589,11955,36370,40107,26020,27399,35787,27949,35678,67870,54599,66765,59563,51542,45885,46734,49937,59965,49467,37027,25920,20648,15712,15417,38845,0.0203606355935335,1.1734904050827026,-0.4312720992527434,2.491061108293131,4.345986,-4.257657,1.3770798444747925,37.20113535742023,11.353188865519742,-2.13935441789792,4.23978162254114,47.38176737673406,0.1170298579607827,128.89489741616146,6.54218220024801,1.6382098944728762,-3.523306340069941,10.927495885445463,7.325140421186276,0.1055910363751952,2.683731658348832,10.0
1,13,0,0,58.33,3.33,72.5,0.99,61820,40421,37585,155783,188178,100518,29180,9461,3431,2171,3302,7752,13240,80769,200357,95334,31985,5679,4836,3893,6885,12400,10940,0,0,0,0,0,0,0,0,0,30606,22100,36487,51701,91235,136058,105241,66699,65304,91542,61169,50598,48885,48936,47077,41815,34857,24283,16405,10377,4091,3178,869,1039,354,523,551,747,1487,7963,2344,1399,23725,4443,11031,16746,33090,11630,8758,12878,11918,32923,33526,25197,25694,37738,31694,39916,58584,54110,62858,53253,39491,43034,60487,56872,66125,48916,40766,35863,28671,26532,21581,47870,-0.0139090400189161,0.994022786617279,-0.2488151669704449,2.5343338894706244,3.061326,-3.5515954,0.9880813360214232,39.337951611313976,7.822946384040337,-2.6212831445614597,9.838808742238925,53.28357293667028,0.1170298579607827,61.19849012756978,6.870179270112744,0.9259504504368972,-6.582369328333551,44.708987232489214,7.410872364060768,0.1055910363751952,0.8573842366642929,10.0
1,14,0,0,31.67,1.67,71.67,0.98,206706,46443,38612,157020,140193,21659,12406,11497,2611,1077,1534,7863,24226,39920,279527,45434,15325,4600,5938,5157,9158,15654,13360,0,0,0,0,0,0,0,0,0,142343,26600,35203,45915,55461,65449,69366,64570,70023,71415,58627,55441,78211,118662,77805,37024,8795,5783,2911,1705,741,1137,1191,1837,1638,1229,1257,645,556,1548,531,2301,132360,6035,3017,2457,4833,6066,9368,13885,14889,16599,27121,37354,50172,61669,57854,52506,53633,54382,67583,79155,76065,59859,45839,35870,28081,24937,19161,14034,10345,8580,6207,26004,-0.1507786810398101,0.7380275726318359,-1.631508235362389,10.403230283245598,2.4676085,-4.458273,0.5446847081184387,33.437682317153445,14.04209407031415,-1.3852679183958612,1.142580010000274,51.74424662425361,0.1170298579607827,197.1804058795518,6.123296506118715,2.227173502004481,-2.2630527870455976,3.2717257013939687,7.434446606391138,0.1055910363751952,4.960301808030905,10.0
1,15,0,0,39.17,2.5,100.0,0.98,92304,42737,37813,164943,163353,15985,16884,17721,3782,1716,2315,37428,49808,21972,317181,49615,10722,4728,6753,4214,8028,17287,18631,0,0,0,0,0,0,0,0,0,26878,29685,41377,54669,63507,69732,67784,74594,81604,94319,91700,80883,110834,115791,61213,22121,6715,6215,3704,1331,1004,210,40,10,0,0,0,0,0,0,0,0,0,0,0,0,10,3215,8741,17496,14608,15525,19654,30901,39616,50082,49221,50377,47035,49024,58196,81735,81225,70332,66189,59392,47820,40643,35110,32269,24693,20154,17385,75272,0.1173747479915618,0.7682166695594788,-0.1684793033837835,0.2614269769028112,1.9559557,-1.9789912,0.5901568531990051,43.45780067022271,7.455648849138238,-0.3120588265416926,-0.1663372127295095,59.97569433912477,25.36888650871692,55.586699761656334,7.163268783518922,0.2292528460838738,-0.9919288135030772,0.5939237915268163,7.499434507669941,6.451307266656239,0.0525568674375563,10.0
1,16,0,0,45.83,1.67,69.17,0.92,103248,42061,16814,110996,102034,12144,9842,10836,2846,1562,2255,23893,60062,82745,297308,133808,37335,6370,10942,4889,8547,13545,11838,0,0,0,0,0,0,0,0,0,72591,37145,46566,56385,59210,69187,71190,67016,83798,105539,75644,62135,83221,101840,58270,21012,6469,4798,3977,2294,1921,2458,484,591,196,466,336,459,807,4587,2043,3285,28372,3861,11102,13476,28489,16201,16719,17689,19204,32138,29515,28724,34375,44657,33957,32306,38891,31721,44306,65588,72484,62946,53900,45216,36189,33186,30875,27784,25933,22656,20575,102885,-0.0396197326481342,1.2947202920913696,-0.3362795488303992,1.2662241237969036,3.6673138,-4.380856,1.6763006448745728,48.23298889481466,11.33367055416674,-2.0534940113787723,5.69894689855496,63.01127747527739,0.1170298579607827,128.4520882303862,7.017371482007898,1.0295855514788832,-5.736857075624536,33.97682266754732,7.52155555412872,0.1055910363751952,1.060046407814076,10.0
1,17,0,0,36.67,11.67,33.33,0.94,125216,44551,23214,43481,43005,52979,15667,7898,4814,3273,2592,6085,20638,187068,239521,167380,60620,13126,10668,8158,8468,10035,7463,0,0,0,0,0,0,0,0,0,91847,32005,66470,75420,93870,112348,89501,51619,86120,141654,72635,48165,35616,21327,13003,9156,8342,5521,5084,4160,5066,5314,1139,1275,745,1139,1393,1590,2790,14540,4904,2162,86227,4524,21232,27137,55446,23603,18223,25928,18189,59327,51271,34829,37258,64929,47744,49408,84154,46609,41407,35005,28280,32766,47663,32782,33375,23753,17321,13084,12212,9146,7196,15892,-0.0460770353674888,1.2925387620925903,0.0532405213966857,1.502182429469606,3.930213,-4.309219,1.6706565618515017,37.03629426556945,11.63262341158359,-2.3725664190889373,4.753550508947484,48.70202677967303,0.1170298579607827,135.31792743572262,6.434936532063262,1.812837041283892,-3.163144495401354,8.154799688392286,7.367190941971855,0.1055910363751952,3.2863781382509347,10.0
1,18,0,0,68.33,4.17,93.33,0.94,100798,57691,70237,152111,167040,141527,44781,16854,7679,2723,1783,4756,26993,20948,167187,31463,15008,9455,8167,9688,11246,19972,17813,0,0,0,0,0,0,0,0,0,9272,29289,56723,74770,124662,183792,139347,116945,89705,69832,53778,45304,34969,27043,16683,9629,7434,8316,5874,2175,311,41,18,3,4,0,1,0,0,0,0,0,0,0,1,6,24,172,2359,7479,9858,20897,27894,30951,34316,46596,66100,82299,92583,92795,88772,72000,49670,48797,61277,55115,63896,44152,35334,23384,13344,6794,4974,24081,-0.0371444672346115,0.9770494699478148,-0.0911747771736076,-0.0659897957451005,2.9342732,-2.689027,0.95462566614151,35.93192816215364,5.250817409968841,0.5617339939849462,-0.1120162315069812,51.44820149923912,26.868012463826027,27.571083472831884,6.961014762274757,0.2496646326905643,-0.4778389674918279,-0.4083769234795991,7.391910270634579,6.299882866846308,0.0623324288165144,10.0
1,19,0,0,60.0,3.33,56.67,0.92,94883,36800,36245,78804,103686,119468,36521,12837,3851,2061,1794,5752,23713,109853,214314,112505,42493,10479,10383,8081,11436,18051,11910,0,0,0,0,0,0,0,0,0,44921,27036,57444,68507,98011,144383,130363,95189,86203,114489,67885,48262,35018,20972,12874,8489,9221,5891,4659,4899,2609,2518,692,904,308,537,575,896,1650,7574,1960,981,40349,4385,12463,20526,42392,16934,12189,16026,12601,38704,41025,32257,32466,53972,50586,62121,84412,73735,76881,58941,40625,54261,54789,39436,39369,27627,16992,12400,7984,5653,4176,19643,0.0921952873468399,1.4066824913024902,0.2660417875277063,0.4318461292695876,3.8793135,-4.028421,1.978755474090576,35.52496445204723,9.960630263793982,-1.257771527429238,3.144657061704847,54.65036161963904,0.0,99.21415525200858,6.593884909248586,1.2577699757829708,-4.771640547711049,22.10625788794637,7.522564909198742,0.0,1.581985311981095,10.0
